objectid,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,st_lengthshape
9788,393.52784,PERENNIAL,1,3-2-07,32007000,32007011,2,Waihee,Waihee,Kaneohe,,393.526014286789
9789,434.22555,PERENNIAL,1,3-2-07,32007000,32007012,2,Waihee,Waihee,Kaneohe,,434.223478639826
9790,83.86647,PERENNIAL,1,3-2-07,32007000,32007012,2,Waihee,Waihee,Kaneohe,,83.866097253139
9791,337.89264,PERENNIAL,1,3-2-07,32007000,32007013,2,Waihee,Waihee,Kaneohe,,337.891349018306
9792,1825.71142,PERENNIAL,1,3-4-06,34006000,34006023,4,Waiawa,Waiawa,Waipahu,,1825.70390505866
9793,99.43895,PERENNIAL,1,3-2-07,32007000,32007013,2,Waihee,Waihee,Kaneohe,,99.4387093601838
9794,1449.32682,PERENNIAL,1,3-4-06,34006000,34006024,4,Waiawa,Waiawa,Waipahu,,1449.32065339141
9795,984.04266,PERENNIAL,1,3-4-05,34005000,34005024,4,Waimalu,Waimalu,Waipahu,,984.038880034778
9796,1030.5449,PERENNIAL,1,3-4-05,34005000,34005025,4,Waimalu,Waimalu,Waipahu,,1030.5399365622
9797,1535.14746,PERENNIAL,1,3-2-07,32007000,32007003,2,Kahaluu,Kahaluu,Kaneohe,,1535.14021653446
9798,339.74142,PERENNIAL,1,3-4-05,34005000,34005023,4,Waimalu,Waimalu,Waipahu,,339.739827436096
9799,738.01252,PERENNIAL,1,3-4-05,34005000,34005022,4,Waimalu,Waimalu,Waipahu,,738.010020372668
9800,1508.10802,PERENNIAL,1,3-4-05,34005000,34005020,4,Waimalu,Waimalu,Waipahu,,1508.10252767954
9801,522.99372,PERENNIAL,1,3-4-05,34005000,34005021,4,Waimalu,Waimalu,Waipahu,,522.991150323101
9802,1534.68178,PERENNIAL,1,3-2-07,32007000,32007004,2,Kahaluu,Kahaluu,Kaneohe,,1534.67699596871
9803,574.26672,PERENNIAL,1,3-2-07,32007000,32007016,2,Ahuimanu,Ahuimanu,Kaneohe,,574.26400744054
9804,726.64626,PERENNIAL,1,3-2-07,32007000,32007020,2,Ahuimanu,Ahuimanu,Kaneohe,,726.644165776691
9805,596.97774,PERENNIAL,1,3-2-07,32007000,32007017,2,Ahuimanu,Ahuimanu,Kaneohe,,596.975883629599
9806,2738.845,PERENNIAL,1,3-4-05,34005000,34005017,4,Waimalu,Waimalu,Waipahu,,2738.83406693796
9807,1710.44651,PERENNIAL,1,3-4-05,34005000,34005019,4,Waimalu,Waimalu,Waipahu,,1710.44090713968
9808,914.63606,PERENNIAL,1,3-4-05,34005000,34005016,4,Waimalu,Waimalu,Waipahu,,914.632549158699
9809,860.78841,PERENNIAL,1,3-2-08,32008000,32008002,2,Heeia,Heeia,Kaneohe,,860.784229750481
9810,906.99915,PERENNIAL,1,3-4-05,34005000,34005015,4,Waimalu,Waimalu,Waipahu,,906.995938136823
9811,4539.92111,PERENNIAL,1,3-4-05,34005000,34005018,4,Waimalu,Waimalu,Waipahu,,4539.90393727721
9812,1528.52294,PERENNIAL,1,3-2-07,32007000,32007019,2,Ahuimanu,Ahuimanu,Kaneohe,,1528.51735532179
9813,855.8955,PERENNIAL,1,3-2-08,32008000,32008003,2,Heeia,Heeia,Kaneohe,,855.892350645776
9814,1928.79843,PERENNIAL,1,3-2-08,32008000,32008004,2,Heeia,Heeia,Kaneohe,,1928.78911946174
9815,1149.29919,PERENNIAL,1,3-2-10,32010000,32010001,2,Kaneohe,,Kaneohe,,1149.29397882729
9816,467.8253,PERENNIAL,1,3-2-10,32010000,32010002,2,Kaneohe,Kaneohe,Kaneohe,,467.823520504633
9817,288.50304,PERENNIAL,1,3-2-10,32010000,32010003,2,Kaneohe,Kaneohe,Kaneohe,,288.501543755166
9818,65.57362,PERENNIAL,1,3-2-10,32010000,32010004,2,Kaneohe,Kapunahala,Kaneohe,,65.573320955511
9819,4410.10768,PERENNIAL,1,3-4-04,34004000,34004001,4,Kalauao,Kalauao,Waipahu,,4410.09060885064
9820,1569.73004,PERENNIAL,1,3-2-08,32008000,32008005,2,Heeia,Heeia,Kaneohe,,1569.7245254715
9821,1282.92511,PERENNIAL,1,3-2-08,32008000,32008006,2,Heeia,Heeia,Kaneohe,,1282.9192674523
9822,2656.76773,PERENNIAL,1,3-4-02,34002000,34002007,4,Halawa,Halawa North,Pearl Harbor,,2656.75668464692
9823,420.3589,PERENNIAL,1,3-2-08,32008000,32008007,2,Heeia,Heeia,Kaneohe,,420.357046640096
9824,1810.26619,PERENNIAL,1,3-4-02,34002000,34002009,4,Halawa,Halawa North,Pearl Harbor,,1810.25865767608
9825,972.50241,PERENNIAL,1,3-2-10,32010000,32010005,2,Kaneohe,Kapunahala,Kaneohe,,972.499147792154
9826,1469.99178,PERENNIAL,1,3-4-02,34002000,34002008,4,Halawa,Halawa North,Pearl Harbor,,1469.98646341343
9827,1622.37046,PERENNIAL,1,3-4-02,34002000,34002010,4,Halawa,Halawa North,Pearl Harbor,,1622.36389269473
9828,1626.53349,PERENNIAL,1,3-2-10,32010000,32010006,2,Kaneohe,Kapunahala,Kaneohe,,1626.52586584936
9829,243.2426,PERENNIAL,1,3-2-11,32011000,32011002,2,Kawa,Kawa,Kaneohe,,243.241614173324
9830,1061.35125,PERENNIAL,1,3-2-08,32008000,32008008,2,Heeia,Heeia,Kaneohe,,1061.34667087851
9831,1012.47098,PERENNIAL,1,3-2-08,32008000,32008009,2,Heeia,Heeia,Kaneohe,,1012.46887179741
9832,1054.48558,PERENNIAL,1,3-2-10,32010000,32010007,2,Kaneohe,Kapunahala,Kaneohe,,1054.48260184199
9833,1297.41055,PERENNIAL,1,3-4-03,34003000,34003004,4,Aiea,Aiea,Waipahu,,1297.40616801072
9834,2259.4944,PERENNIAL,1,3-4-03,34003000,34003005,4,Aiea,Aiea,Waipahu,,2259.48584214865
9835,2209.97841,PERENNIAL,1,3-2-10,32010000,32010008,2,Kaneohe,Kamooalii,Kaneohe,,2209.97271477312
9836,5002.68545,PERENNIAL,1,3-4-02,34002000,34002006,4,Halawa,Halawa North,Pearl Harbor,,5002.66635530673
9837,108.70676,PERENNIAL,1,3-2-10,32010000,32010009,2,Kaneohe,Kamooalii,Kaneohe,,108.706331266611
9838,960.35169,PERENNIAL,1,3-2-10,32010000,32010011,2,Kaneohe,Luluku,Kaneohe,,960.348393108404
9839,1457.77798,PERENNIAL,1,3-2-10,32010000,32010010,2,Kaneohe,Luluku,Kaneohe,,1457.77185150645
9840,908.16491,PERENNIAL,1,3-2-10,32010000,32010012,2,Kaneohe,Luluku,Kaneohe,,908.160546894915
9841,2908.34173,PERENNIAL,1,3-3-12,33012000,33012015,3,Moanalua,Moanalua,Pearl Harbor,,2908.33067031716
9842,2223.82087,PERENNIAL,1,3-2-11,32011000,32011003,2,Kawa,Kawa,Kaneohe,,2223.81440136342
9843,151.37288,PERENNIAL,1,3-3-12,33012000,33012015,3,Moanalua,Moanalua,Pearl Harbor,,151.372281942636
9844,2682.75871,PERENNIAL,1,3-3-12,33012000,33012014,3,Moanalua,Moanalua,Pearl Harbor,,2682.74691250235
9845,841.2155,PERENNIAL,1,3-2-10,32010000,32010036,2,Kaneohe,Kaneohe,Kaneohe,,841.212445513704
9846,1423.82497,PERENNIAL,1,3-2-10,32010000,32010014,2,Kaneohe,Kaneohe,Kaneohe,,1423.81835369264
9847,1222.45049,PERENNIAL,1,3-2-10,32010000,32010015,2,Kaneohe,Kaneohe,Kaneohe,,1222.44542464074
9848,1266.17686,PERENNIAL,1,3-2-10,32010000,32010038,2,Kaneohe,Kaneohe,Kaneohe,,1266.17300505512
9849,281.71694,PERENNIAL,1,3-2-10,32010000,32010040,2,Kaneohe,Kaneohe,Kaneohe,,281.716142598629
9850,3865.70014,PERENNIAL,1,3-3-12,33012000,33012013,3,Moanalua,Moanalua,Pearl Harbor,,3865.68668209263
9851,2630.94443,PERENNIAL,1,3-4-02,34002000,34002014,4,Halawa,Halawa South,Pearl Harbor,,2630.93515059115
9852,7689.47721,PERENNIAL,1,3-4-02,34002000,34002015,4,Halawa,Halawa South,Pearl Harbor,,7689.44688741056
9853,46.29241,PERENNIAL,1,3-4-10,34010000,34010027,4,Waikele,Waikakalaua,Waipahu,,46.2921941372397
9854,738.84478,PERENNIAL,1,3-2-02,32002000,32002007,2,Waikane,Waikane,Kaneohe,,738.841672292692
9855,565.47316,PERENNIAL,1,3-4-10,34010000,34010028,4,Waikele,Waikakalaua,Waipahu,,565.470814937615
9856,679.0266,PERENNIAL,1,3-4-10,34010000,34010081,4,Waikele,Kipapa,Waipahu,,679.023492867221
9857,42.56713,PERENNIAL,1,3-4-10,34010000,34010081,4,Waikele,Kipapa,Waipahu,,42.5669423751834
9858,2500.27504,PERENNIAL,1,3-2-02,32002000,32002003,2,Waikane,Waikane,Kaneohe,,2500.26472675459
9859,94.83957,PERENNIAL,1,3-2-02,32002000,32002001,2,Waikane,,Kaneohe,,94.8391547124993
9860,876.89195,PERENNIAL,1,3-4-10,34010000,34010080,4,Waikele,Kipapa,Waipahu,,876.887988071851
9861,1692.6264,PERENNIAL,1,3-2-04,32004000,32004005,2,Waiahole,Uwao,Kaneohe,,1692.61836693259
9862,1067.4711,PERENNIAL,1,3-4-10,34010000,34010078,4,Waikele,Kipapa,Waipahu,,1067.46644678954
9863,180.40548,PERENNIAL,1,3-2-04,32004000,32004004,2,Waiahole,Waianu,Kaneohe,,180.40445253919
9864,20.49562,PERENNIAL,1,3-2-04,32004000,32004003,2,Waiahole,Waianu,Kaneohe,,20.4956214836537
9865,2256.52417,PERENNIAL,1,3-2-04,32004000,32004001,2,Waiahole,,Kaneohe,,2256.51381963018
9866,1580.95842,PERENNIAL,1,3-2-04,32004000,32004003,2,Waiahole,Waianu,Kaneohe,,1580.95163167575
9867,876.40857,PERENNIAL,1,3-4-10,34010000,34010070,4,Waikele,Kipapa,Waipahu,,876.404385057019
9868,1220.46882,PERENNIAL,1,3-4-06,34006000,34006043,4,Waiawa,Waiawa,Waipahu,,1220.46314843269
9869,893.74263,PERENNIAL,1,3-4-06,34006000,34006042,4,Waiawa,Waiawa,Waipahu,,893.737984870708
9870,1062.39902,PERENNIAL,1,3-2-05,32005000,32005001,2,Kaalaea,,Kaneohe,,1062.39452630055
9871,1511.42201,PERENNIAL,1,3-4-06,34006000,34006040,4,Waiawa,Waiawa,Waipahu,,1511.41533128302
9872,142.3197,PERENNIAL,1,3-2-06,32006000,32006001,2,Haiamoa,,Kaneohe,,142.318922750348
9873,165.34943,PERENNIAL,1,3-2-06,32006000,32006001,2,Haiamoa,,Kaneohe,,165.348555136044
9874,2038.3319,PERENNIAL,1,3-2-05,32005000,32005003,2,Kaalaea,Kaalaea,Kaneohe,,2038.32394269065
9875,1216.08737,PERENNIAL,1,3-2-06,32006000,32006001,2,Haiamoa,,Kaneohe,,1216.08146736826
9876,55.73608,PERENNIAL,1,3-4-06,34006000,34006030,4,Waiawa,Waiawa,Waipahu,,55.7359813623807
9877,96.42023,PERENNIAL,1,3-4-06,34006000,34006030,4,Waiawa,Waiawa,Waipahu,,96.4199328675553
9878,964.13511,PERENNIAL,1,3-2-07,32007000,32007001,2,Kahaluu,,Kaneohe,,964.132416933292
9879,20.62631,PERENNIAL,1,3-2-07,32007000,32007001,2,Kahaluu,,Kaneohe,,20.6263060196029
9880,2308.13994,PERENNIAL,1,3-2-07,32007000,32007007,2,Waihee,Waihee,Kaneohe,,2308.1300174144
9881,2337.66656,PERENNIAL,1,3-4-06,34006000,34006026,4,Waiawa,Waiawa,Waipahu,,2337.65638068122
9882,745.5006,PERENNIAL,1,3-2-07,32007000,32007014,2,Ahuimanu,Ahuimanu,Kaneohe,,745.498814658881
9883,1229.86321,PERENNIAL,1,3-2-07,32007000,32007002,2,Kahaluu,Kahaluu,Kaneohe,,1229.85872779875
9884,4048.99764,PERENNIAL,1,3-4-06,34006000,34006019,4,Waiawa,Waiawa,Waipahu,,4048.98219820208
9885,656.27142,PERENNIAL,1,3-2-07,32007000,32007002,2,Kahaluu,Kahaluu,Kaneohe,,656.269551600447
9886,114.36328,PERENNIAL,1,3-2-08,32008000,32008001,2,Heeia,,Kaneohe,,114.362690237292
9887,174.35204,PERENNIAL,1,3-2-08,32008000,32008001,2,Heeia,,Kaneohe,,174.351145264046
9888,2813.11629,PERENNIAL,1,3-4-06,34006000,34006022,4,Waiawa,Waiawa,Waipahu,,2813.10670587442
9889,3853.10585,PERENNIAL,1,3-4-06,34006000,34006021,4,Waiawa,Waiawa,Waipahu,,3853.09075698769
9890,43.43984,PERENNIAL,1,3-4-06,34006000,34006021,4,Waiawa,Waiawa,Waipahu,,43.4397661075677
9891,2221.81981,PERENNIAL,1,3-2-07,32007000,32007018,2,Ahuimanu,Ahuimanu,Kaneohe,,2221.81395279084
9892,2486.8755,PERENNIAL,1,3-2-07,32007000,32007015,2,Ahuimanu,Ahuimanu,Kaneohe,,2486.86767759916
9893,2221.04076,PERENNIAL,1,3-2-08,32008000,32008001,2,Heeia,,Kaneohe,,2221.03356535882
9894,597.0247,PERENNIAL,1,3-4-05,34005000,34005014,4,Waimalu,Waimalu,Waipahu,,597.022589075443
9895,264.57583,PERENNIAL,1,3-2-09,32009000,32009001,2,Keaahala,,Kaneohe,,264.574571466577
9896,2061.67387,PERENNIAL,1,3-4-05,34005000,34005015,4,Waimalu,Waimalu,Waipahu,,2061.66582955009
9897,2778.71006,PERENNIAL,1,3-2-09,32009000,32009001,2,Keaahala,,Kaneohe,,2778.6973914031
9898,580.03963,PERENNIAL,1,3-2-10,32010000,32010001,2,Kaneohe,,Kaneohe,,580.036829276739
9899,2517.79421,PERENNIAL,1,3-4-05,34005000,34005012,4,Waimalu,Waimalu,Waipahu,,2517.78316366502
9900,2213.28306,PERENNIAL,1,3-4-04,34004000,34004001,4,Kalauao,Kalauao,Waipahu,,2213.27325170067
9901,2032.12073,PERENNIAL,1,3-2-11,32011000,32011001,2,Kawa,,Kaneohe,,2032.11252992332
9902,129.3911,PERENNIAL,1,3-4-03,34003000,34003002,4,Aiea,Aiea,Waipahu,,129.390396124114
9903,137.11696,PERENNIAL,1,3-4-03,34003000,34003003,4,Aiea,Aiea,Waipahu,,137.11626540939
9904,461.46383,PERENNIAL,1,3-2-10,32010000,32010013,2,Kaneohe,Kaneohe,Kaneohe,,461.461756781506
9905,74.48845,PERENNIAL,1,3-2-10,32010000,32010021,2,Kaneohe,Kaneohe,Kaneohe,,74.4883117925435
9906,705.00448,PERENNIAL,1,3-2-10,32010000,32010032,2,Kaneohe,Kaneohe,Kaneohe,,705.001786204682
9907,225.74741,PERENNIAL,1,3-2-10,32010000,32010022,2,Kaneohe,Kaneohe,Kaneohe,,225.746785313423
9908,1353.4229,PERENNIAL,1,3-2-13,32013000,32013008,2,Kawainui,Kawainui,Mokapu,,1353.41781878519
9909,1686.22461,PERENNIAL,1,3-4-02,34002000,34002006,4,Halawa,Halawa North,Pearl Harbor,,1686.21879937353
9910,199.04088,PERENNIAL,1,3-2-10,32010000,32010027,2,Kaneohe,Kaneohe,Kaneohe,,199.04047387694
9911,1035.26658,PERENNIAL,1,3-2-10,32010000,32010020,2,Kaneohe,Kaneohe,Kaneohe,,1035.26362330268
9912,1378.84525,PERENNIAL,1,3-2-10,32010000,32010033,2,Kaneohe,Kaneohe,Kaneohe,,1378.84154370901
9913,566.73793,PERENNIAL,1,3-2-10,32010000,32010039,2,Kaneohe,Kaneohe,Kaneohe,,566.735983325053
9914,1269.53563,PERENNIAL,1,3-2-10,32010000,32010037,2,Kaneohe,Kaneohe,Kaneohe,,1269.53298775075
9915,43.65541,PERENNIAL,1,3-2-10,32010000,32010035,2,Kaneohe,Kaneohe,Kaneohe,,43.6551726582264
9916,25.74334,PERENNIAL,1,3-2-10,32010000,32010034,2,Kaneohe,Kaneohe,Kaneohe,,25.7432376369649
9917,740.63442,PERENNIAL,1,3-2-10,32010000,32010029,2,Kaneohe,Kaneohe,Kaneohe,,740.632874317797
9918,860.06109,PERENNIAL,1,3-2-10,32010000,32010028,2,Kaneohe,Kaneohe,Kaneohe,,860.058215895765
9919,1237.7744,PERENNIAL,1,3-2-10,32010000,32010026,2,Kaneohe,Kaneohe,Kaneohe,,1237.77007362754
9920,35.41968,PERENNIAL,1,3-3-11,33011000,33011009,3,Kalihi,Kalihi,Honolulu,,35.4195994313441
9921,18.47408,PERENNIAL,1,3-3-11,33011000,33011008,3,Kalihi,Kalihi,Honolulu,,18.4740497566114
9922,756.3726,PERENNIAL,1,3-3-11,33011000,33011007,3,Kalihi,Kalihi,Honolulu,,756.369717490858
9923,4660.15594,PERENNIAL,1,3-4-02,34002000,34002012,4,Halawa,Halawa South,Pearl Harbor,,4660.13784031844
9924,4234.6399,PERENNIAL,1,3-3-12,33012000,33012009,3,Moanalua,Manaiki,Pearl Harbor,,4234.62233185603
9925,725.04255,PERENNIAL,1,3-3-12,33012000,33012013,3,Moanalua,Moanalua,Pearl Harbor,,725.039948079651
9926,600.52216,PERENNIAL,1,3-4-02,34002000,34002013,4,Halawa,Halawa South,Pearl Harbor,,600.519485453513
9927,197.14499,PERENNIAL,1,3-1-04,31004000,31004001,1,Kawela,,Kahuku,,197.14479402561
9928,15.09316,PERENNIAL,1,3-1-04,31004000,31004001,1,Kawela,,Kahuku,,15.0931640154486
9929,17.43801,PERENNIAL,1,3-1-04,31004000,31004001,1,Kawela,,Kahuku,,17.4379272850339
9930,18.131,PERENNIAL,1,3-1-05,31005000,31005001,1,Oio Gl,,Kahuku,,18.130786470611
9931,18.77153,PERENNIAL,1,3-1-05,31005000,31005001,1,Oio Gl,,Kahuku,,18.7714753289366
9932,2027.57937,PERENNIAL,1,3-1-05,31005000,31005001,1,Oio Gl,,Kahuku,,2027.57034199919
9933,721.19791,PERENNIAL,1,3-1-06,31006000,31006002,1,Malaekahana,Keaaulu Gl,Kahuku,,721.191013493807
9934,473.41703,PERENNIAL,1,3-1-06,31006000,31006003,1,Malaekahana,Malaekahana,Kahuku,,473.4162370985
9935,3642.71314,PERENNIAL,1,3-1-04,31004000,31004001,1,Kawela,,Kahuku,,3642.69970334983
9936,817.34067,PERENNIAL,1,3-1-06,31006000,31006007,1,Malaekahana,Malaekahana,Kahuku,,817.336640290566
9937,4075.76393,PERENNIAL,1,3-1-05,31005000,31005002,1,Oio Gl,Oio Gl East,Kahuku,,4075.74794377196
9938,832.2465,PERENNIAL,1,3-1-06,31006000,31006009,1,Malaekahana,Malaekahana,Kahuku,,832.243862472974
9939,9.22919,PERENNIAL,1,3-1-07,31007000,31007004,1,Kahawainui,Kahawainui,Kahuku,,9.22916507870831
9940,85.32757,PERENNIAL,1,3-1-07,31007000,31007005,1,Kahawainui,Kahawainui,Kahuku,,85.3267683358052
9941,69.69913,PERENNIAL,1,3-1-07,31007000,31007017,1,Kahawainui,Kahawainui,Kahuku,,69.6989663765928
9942,15.67756,PERENNIAL,1,3-1-07,31007000,31007008,1,Kahawainui,Omau Gl,Kahuku,,15.677466504686
9943,15.54255,PERENNIAL,1,3-1-07,31007000,31007008,1,Kahawainui,Omau Gl,Kahuku,,15.5424533459033
9944,503.86639,PERENNIAL,1,3-1-07,31007000,31007007,1,Kahawainui,Kahawainui,Kahuku,,503.86337971529
9945,155.89914,PERENNIAL,1,3-1-07,31007000,31007008,1,Kahawainui,Omau Gl,Kahuku,,155.897752930371
9946,14.94406,PERENNIAL,1,3-1-07,31007000,31007016,1,Kahawainui,Kaaoao Gl,Kahuku,,14.9440426263284
9947,17.33053,PERENNIAL,1,3-1-07,31007000,31007016,1,Kahawainui,Kaaoao Gl,Kahuku,,17.3305097436763
9948,408.60419,PERENNIAL,1,3-1-07,31007000,31007011,1,Kahawainui,Kahawainui Gl,Kahuku,,408.602677864323
9949,13.53233,PERENNIAL,1,3-1-07,31007000,31007011,1,Kahawainui,Kahawainui Gl,Kahuku,,13.5323316540623
9950,22.59535,PERENNIAL,1,3-1-07,31007000,31007011,1,Kahawainui,Kahawainui Gl,Kahuku,,22.5953490792705
9951,1089.46,PERENNIAL,1,3-1-06,31006000,31006013,1,Malaekahana,Malaekahana,Kahuku,,1089.45639038764
9952,2626.82398,PERENNIAL,1,3-1-03,31003000,31003009,1,Paumalu Gl,Paumalu,Waimea,,2626.81372536648
9953,4323.89411,PERENNIAL,1,3-1-06,31006000,31006008,1,Malaekahana,Lamaloa Gl,Kahuku,,4323.87167772843
9954,2095.34731,PERENNIAL,1,3-1-03,31003000,31003008,1,Paumalu Gl,Paumalu,Waimea,,2095.33982517025
9955,913.05154,PERENNIAL,1,3-1-07,31007000,31007018,1,Kahawainui,Ihiihi Gl,Kahuku,,913.050590665609
9956,24.57055,PERENNIAL,1,3-1-07,31007000,31007018,1,Kahawainui,Ihiihi Gl,Kahuku,,24.5705535129091
9957,22.5505,PERENNIAL,1,3-1-07,31007000,31007018,1,Kahawainui,Ihiihi Gl,Kahuku,,22.5504988865815
9958,774.9543,PERENNIAL,1,3-1-07,31007000,31007016,1,Kahawainui,Kaaoao Gl,Kahuku,,774.95225843765
9959,12.54833,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,12.5482786071135
9960,17.57608,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,17.5760254325358
9961,3260.03465,PERENNIAL,1,3-1-06,31006000,31006010,1,Malaekahana,Hina Gl,Kahuku,,3260.01800899774
9962,2138.59084,PERENNIAL,1,3-1-07,31007000,31007008,1,Kahawainui,Omau Gl,Kahuku,,2138.5815014824
9963,1699.67358,PERENNIAL,1,3-1-06,31006000,31006015,1,Malaekahana,Malaekahana,Kahuku,,1699.66656966997
9964,391.69648,PERENNIAL,1,3-1-06,31006000,31006011,1,Malaekahana,Hina Gl,Kahuku,,391.694657036643
9965,597.99867,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,597.996524029605
9966,1851.07047,PERENNIAL,1,3-1-07,31007000,31007011,1,Kahawainui,Kahawainui Gl,Kahuku,,1851.06310183269
9967,578.80379,PERENNIAL,1,3-1-07,31007000,31007009,1,Kahawainui,Omau Gl,Kahuku,,578.800898957471
9968,559.89432,PERENNIAL,1,3-1-06,31006000,31006012,1,Malaekahana,Hina Gl,Kahuku,,559.89253896819
9969,563.07653,PERENNIAL,1,3-1-07,31007000,31007010,1,Kahawainui,Wini Gl,Kahuku,,563.07443235977
9970,363.5111,PERENNIAL,1,3-1-09,31009000,31009001,1,Koloa,,Kahuku,,363.509149536603
9971,17.69393,PERENNIAL,1,3-1-09,31009000,31009001,1,Koloa,,Kahuku,,17.6938914047854
9972,25.72287,PERENNIAL,1,3-1-09,31009000,31009001,1,Koloa,,Kahuku,,25.7228653158263
9973,874.45647,PERENNIAL,1,3-1-06,31006000,31006016,1,Malaekahana,Malaekahana,Kahuku,,874.451958461442
9974,1725.40892,PERENNIAL,1,3-1-07,31007000,31007018,1,Kahawainui,Ihiihi Gl,Kahuku,,1725.40252491712
9975,803.32516,PERENNIAL,1,3-1-07,31007000,31007013,1,Kahawainui,Kahawainui Gl,Kahuku,,803.321690588083
9976,1261.67588,PERENNIAL,1,3-1-04,31004000,31004001,1,Kawela,,Kahuku,,1261.66892167076
9977,1648.07583,PERENNIAL,1,3-1-05,31005000,31005001,1,Oio Gl,,Kahuku,,1648.0730074377
9978,690.20702,PERENNIAL,1,3-1-06,31006000,31006001,1,Malaekahana,,Kahuku,,690.2019190516
9979,442.34066,PERENNIAL,1,3-1-06,31006000,31006005,1,Malaekahana,Malaekahana,Kahuku,,442.338453002488
9980,383.95161,PERENNIAL,1,3-1-06,31006000,31006006,1,Malaekahana,Malaekahana,Kahuku,,383.948536693575
9981,616.45141,PERENNIAL,1,3-1-06,31006000,31006004,1,Malaekahana,Malaekahana,Kahuku,,616.449330769307
9982,903.39857,PERENNIAL,1,3-1-06,31006000,31006007,1,Malaekahana,Malaekahana,Kahuku,,903.393592615813
9983,469.92247,PERENNIAL,1,3-1-07,31007000,31007001,1,Kahawainui,,Kahuku,,469.91945630788
9984,1677.48601,PERENNIAL,1,3-1-03,31003000,31003004,1,Paumalu Gl,Aimuu Gl,Waimea,,1677.47794148272
9985,1285.90071,PERENNIAL,1,3-1-03,31003000,31003007,1,Paumalu Gl,Paumalu,Waimea,,1285.89596101911
9986,904.83035,PERENNIAL,1,3-1-07,31007000,31007002,1,Kahawainui,Kahawainui,Kahuku,,904.825623946997
9987,948.32638,PERENNIAL,1,3-1-07,31007000,31007003,1,Kahawainui,Kahawainui,Kahuku,,948.321524978709
9988,2174.11226,PERENNIAL,1,3-1-07,31007000,31007006,1,Kahawainui,Kahawainui,Kahuku,,2174.10093290468
9989,623.15195,PERENNIAL,1,3-1-07,31007000,31007016,1,Kahawainui,Kaaoao Gl,Kahuku,,623.15024467158
9990,6404.92991,PERENNIAL,1,3-1-06,31006000,31006002,1,Malaekahana,Keaaulu Gl,Kahuku,,6404.89718315018
9991,1452.3248,PERENNIAL,1,3-1-03,31003000,31003006,1,Paumalu Gl,Kaleleiki,Waimea,,1452.32111840378
9992,203.70993,PERENNIAL,1,3-6-10,36010000,36010008,6,Waimea R,Elehaha,Kahaku,,203.709538144338
9993,205.68554,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,205.684652456184
9994,1200.57244,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,1200.56438855802
9995,4741.1425,PERENNIAL,1,3-6-10,36010000,36010009,6,Waimea R,Elehaha,Kahaku,,4741.12464738739
9996,7902.23038,PERENNIAL,1,3-1-05,31005000,31005003,1,Oio Gl,Oio Gl,Kahuku,,7902.19934592544
9997,607.72548,PERENNIAL,1,3-1-09,31009000,31009001,1,Koloa,,Kahuku,,607.722093251324
9998,5739.47035,PERENNIAL,1,3-6-10,36010000,36010006,6,Waimea R,Elehaha,Kahaku,,5739.44905721676
9999,419.70419,PERENNIAL,1,3-1-09,31009000,31009001,1,Koloa,,Kahuku,,419.703003715684
10000,1062.9665,PERENNIAL,1,3-1-08,31008000,31008001,1,Wailele,,Kahuku,,1062.96236482373
10001,403.574,PERENNIAL,1,3-1-07,31007000,31007020,1,Kahawainui,Kahawainui,Kahuku,,403.572777220903
10002,518.28041,PERENNIAL,1,3-1-07,31007000,31007019,1,Kahawainui,Ihiihi Gl,Kahuku,,518.278505403411
10003,155.62956,PERENNIAL,1,3-1-07,31007000,31007015,1,Kahawainui,Kahawainui Gl,Kahuku,,155.628848178725
10004,206.36053,PERENNIAL,1,3-1-07,31007000,31007014,1,Kahawainui,Kepi Gl,Kahuku,,206.359388891046
10005,1188.04653,PERENNIAL,1,3-1-07,31007000,31007012,1,Kahawainui,Kaluakauila Gl,Kahuku,,1188.04060765026
10006,2811.26245,PERENNIAL,1,3-1-06,31006000,31006014,1,Malaekahana,Malaekahana,Kahuku,,2811.25100628965
10007,888.44448,PERENNIAL,1,3-1-06,31006000,31006017,1,Malaekahana,Malaekahana,Kahuku,,888.443061423913
10008,102.92286,PERENNIAL,1,3-6-10,36010000,36010025,6,Waimea R,Kamananui,Hauula,,102.922187644092
10009,351.23942,PERENNIAL,1,3-6-10,36010000,36010025,6,Waimea R,Kamananui,Hauula,,351.238157039012
10010,154.54881,PERENNIAL,1,3-6-10,36010000,36010021,6,Waimea R,Kamananui,Hauula,,154.548436407934
10011,436.35795,PERENNIAL,1,3-6-10,36010000,36010021,6,Waimea R,Kamananui,Hauula,,436.35655029131
10012,698.62943,PERENNIAL,1,3-6-10,36010000,36010021,6,Waimea R,Kamananui,Hauula,,698.626597725788
10013,62.9634,PERENNIAL,1,3-6-10,36010000,36010026,6,Waimea R,Kamananui,Hauula,,62.9630203877822
